,"Time,s","Pelvis Accel Sensor X,mG","Pelvis Accel Sensor Y,mG","Pelvis Accel Sensor Z,mG","Pelvis Rot X,","Pelvis Rot Y,","Pelvis Rot Z,",Fall
60859,608.59,-62.02,35.68,76.11,-0.4412,-0.4756,-0.4626,0.0
60860,608.6,-53.56,29.4,81.05,-0.4414,-0.4753,-0.4627,0.0
60861,608.61,-50.34,15.04,101.6,-0.4415,-0.4751,-0.4632,0.0
60862,608.62,-10.87,-2.469,115.7,-0.4413,-0.4751,-0.464,0.0
60863,608.63,14.09,-35.68,102.9,-0.4408,-0.4753,-0.4649,0.0
60864,608.64,69.26,-54.31,86.38,-0.4397,-0.4759,-0.466,0.0
60865,608.65,147.0,-69.79,70.78,-0.438,-0.4765,-0.4673,0.0
60866,608.66,178.8,-111.8,33.68,-0.4354,-0.477,-0.4688,0.0
60867,608.67,208.6,-101.0,50.23,-0.4319,-0.4771,-0.4705,0.0
60868,608.68,215.8,-119.2,62.98,-0.4276,-0.4771,-0.4721,0.0
60869,608.69,154.2,-118.3,7.801,-0.4223,-0.477,-0.4737,0.0
60870,608.7,-4.027,-91.34,-32.15,-0.4161,-0.477,-0.475,0.0
60871,608.71,-147.0,-23.34,-42.05,-0.4104,-0.4773,-0.4754,0.0
60872,608.72,-300.4,26.93,-85.05,-0.4057,-0.4786,-0.4745,0.0
60873,608.73,-342.3,135.8,-53.65,-0.4031,-0.4812,-0.472,0.0
60874,608.74,-335.9,187.4,-116.6,-0.4014,-0.4842,-0.4685,0.0
60875,608.75,-329.4,211.9,-151.8,-0.4002,-0.4866,-0.4647,0.0
60876,608.76,-263.4,172.4,-145.9,-0.3994,-0.4883,-0.4607,0.0
60877,608.77,-193.7,149.0,-122.5,-0.3987,-0.4897,-0.4568,0.0
60878,608.78,-105.5,69.79,-90.76,-0.3986,-0.4914,-0.4527,0.0
60879,608.79,34.23,14.14,-102.0,-0.3991,-0.4939,-0.4484,0.0
60880,608.8,149.4,-39.05,-137.8,-0.3994,-0.497,-0.4439,0.0
60881,608.81,211.0,-27.38,-171.8,-0.3988,-0.5005,-0.4395,0.0
60882,608.82,171.6,-20.42,-170.5,-0.3969,-0.5041,-0.4352,0.0
60883,608.83,94.23,8.303,-164.6,-0.3943,-0.5074,-0.4309,0.0
60884,608.84,14.09,33.21,-140.2,-0.3911,-0.5104,-0.4267,0.0
60885,608.85,-59.2,46.01,-130.0,-0.3876,-0.5132,-0.4223,0.0
60886,608.86,-105.5,63.96,-90.76,-0.3843,-0.5164,-0.4171,0.0
60887,608.87,-116.8,61.94,-113.8,-0.3809,-0.5197,-0.4111,0.0
60888,608.88,-108.7,88.42,-133.4,-0.3775,-0.5232,-0.4045,0.0
60889,608.89,-81.35,149.5,-134.7,-0.3741,-0.527,-0.3972,0.0
60890,608.9,-37.05,206.0,-107.9,-0.3711,-0.5315,-0.3896,0.0
60891,608.91,-6.443,227.1,-118.2,-0.3683,-0.5361,-0.3818,0.0
60892,608.92,-11.68,238.3,-105.4,-0.3656,-0.5408,-0.3738,0.0
60893,608.93,-22.15,262.1,-86.95,-0.3628,-0.5458,-0.3653,0.0
60894,608.94,-38.66,264.6,-29.3,-0.3602,-0.5512,-0.3563,0.0
60895,608.95,-64.03,247.5,-41.1,-0.3577,-0.5571,-0.3471,0.0
60896,608.96,-95.84,189.0,-23.4,-0.355,-0.5628,-0.3378,0.0
60897,608.97,-117.2,85.95,-2.854,-0.3521,-0.5683,-0.3289,0.0
60898,608.98,-132.9,6.284,29.87,-0.3489,-0.5737,-0.3205,0.0
60899,608.99,-135.7,-87.97,60.12,-0.3454,-0.5793,-0.3127,0.0
60900,609.0,-98.26,-176.8,62.03,-0.3413,-0.5853,-0.3055,0.0
60901,609.01,-31.41,-216.8,56.7,-0.3359,-0.592,-0.299,0.0
60902,609.02,50.74,-215.9,18.65,-0.3288,-0.5991,-0.2931,0.0
60903,609.03,174.4,-220.6,30.82,-0.3201,-0.6064,-0.2879,0.0
60904,609.04,244.4,-196.8,16.17,-0.3101,-0.6139,-0.283,0.0
60905,609.05,239.2,-172.4,24.35,-0.2987,-0.6211,-0.2786,0.0
60906,609.06,190.1,-127.5,34.63,-0.2863,-0.6282,-0.2739,0.0
60907,609.07,159.5,-54.31,30.82,-0.2741,-0.6349,-0.2681,0.0
60908,609.08,42.28,-47.35,13.7,-0.2628,-0.641,-0.2613,0.0
60909,609.09,-15.3,18.63,-25.31,-0.2528,-0.6463,-0.2534,0.0
60910,609.1,-57.18,64.41,-86.95,-0.2439,-0.6509,-0.245,0.0
60911,609.11,-93.43,0.8977,-101.6,-0.2356,-0.6548,-0.2362,0.0
60912,609.12,-108.7,-73.83,-116.3,-0.228,-0.6584,-0.2269,0.0
60913,609.13,-108.3,-144.5,-166.1,-0.2208,-0.6613,-0.2174,0.0
60914,609.14,-76.51,-260.8,-136.2,-0.2139,-0.6643,-0.2078,0.0
60915,609.15,66.45,-268.6,-82.57,-0.2074,-0.6679,-0.1981,0.0
60916,609.16,182.4,-314.4,-59.55,-0.2009,-0.6722,-0.1883,0.0
60917,609.17,312.9,-291.1,-64.88,-0.1946,-0.6769,-0.1787,0.0
60918,609.18,395.9,-226.0,-102.0,-0.1874,-0.682,-0.1692,0.0
60919,609.19,420.0,-138.2,-133.8,-0.1794,-0.6869,-0.1596,0.0
60920,609.2,341.5,-17.06,-159.6,-0.1706,-0.6914,-0.1497,0.0
60921,609.21,238.4,100.1,-194.8,-0.1613,-0.6953,-0.1395,0.0
60922,609.22,138.1,118.3,-205.5,-0.1519,-0.6986,-0.1293,0.0
60923,609.23,75.31,137.1,-191.4,-0.1434,-0.7011,-0.119,0.0
60924,609.24,38.66,155.7,-155.8,-0.1351,-0.703,-0.1088,0.0
60925,609.25,-25.37,102.1,-119.1,-0.127,-0.7042,-0.09876,0.0
60926,609.26,-56.78,4.488,-77.63,-0.1191,-0.7048,-0.08893,0.0
60927,609.27,-84.57,-40.62,-56.7,-0.1115,-0.705,-0.07904,0.0
60928,609.28,-54.36,-96.28,-41.48,-0.1038,-0.7049,-0.06922,0.0
60929,609.29,-48.32,-118.3,-61.07,-0.09626,-0.7048,-0.05945,0.0
60930,609.3,-16.51,-116.7,-102.6,-0.08869,-0.7049,-0.04981,0.0
60931,609.31,-8.859,-105.0,-158.7,-0.08094,-0.7049,-0.04029,0.0
60932,609.32,35.04,-59.47,-182.7,-0.07288,-0.7051,-0.03083,0.0
60933,609.33,40.67,-0.4488,-212.9,-0.06421,-0.7052,-0.0213,0.0
60934,609.34,62.02,65.53,-237.8,-0.05518,-0.7053,-0.01178,0.0
60935,609.35,37.05,118.3,-230.0,-0.04614,-0.705,-0.00238,0.0
60936,609.36,19.73,155.3,-215.8,-0.03693,-0.7045,0.006897,0.0
60937,609.37,12.08,161.6,-194.3,-0.0282,-0.7034,0.01636,0.0
60938,609.38,6.846,140.7,-157.7,-0.01959,-0.702,0.02588,0.0
60939,609.39,-10.87,122.5,-126.0,-0.01123,-0.7005,0.0354,0.0
60940,609.4,-26.98,54.31,-120.6,-0.002869,-0.6988,0.04474,0.0
60941,609.41,-0.4027,20.42,-125.0,0.004944,-0.6972,0.05402,0.0
60942,609.42,35.84,4.488,-154.3,0.01288,-0.6956,0.06311,0.0
60943,609.43,55.98,-7.855,-155.3,0.02057,-0.6941,0.07196,0.0
60944,609.44,51.95,16.61,-174.9,0.02802,-0.6927,0.08082,0.0
60945,609.45,30.2,52.74,-209.5,0.0354,-0.6914,0.0896,0.0
60946,609.46,-4.43,78.55,-244.7,0.0426,-0.6902,0.09839,0.0
60947,609.47,-46.71,86.85,-262.2,0.0495,-0.6891,0.1071,0.0
60948,609.48,-99.47,82.14,-249.4,0.05616,-0.6881,0.1157,0.0
60949,609.49,-126.0,63.96,-240.3,0.06275,-0.6872,0.1243,0.0
60950,609.5,-139.3,47.8,-237.3,0.06934,-0.6865,0.1327,0.0
60951,609.51,-135.3,50.72,-230.0,0.07605,-0.6858,0.1409,0.0
60952,609.52,-144.6,53.64,-231.4,0.08271,-0.6849,0.1489,0.0
60953,609.53,-140.5,57.23,-201.1,0.08942,-0.6837,0.1566,0.0
60954,609.54,-132.9,75.63,-164.6,0.09626,-0.6824,0.1642,0.0
60955,609.55,-137.7,105.9,-137.2,0.1031,-0.6808,0.1716,0.0
60956,609.56,-146.2,133.3,-113.8,0.1101,-0.679,0.1788,0.0
60957,609.57,-138.1,169.9,-95.13,0.1173,-0.677,0.1856,0.0
60958,609.58,-108.7,193.9,-89.42,0.1246,-0.6749,0.1921,0.0
60959,609.59,-39.06,232.5,-107.5,0.1321,-0.6728,0.1981,0.0
60960,609.6,46.71,249.6,-83.91,0.1395,-0.6706,0.2038,0.0
60961,609.61,100.7,232.5,-32.15,0.1466,-0.6685,0.2092,0.0
60962,609.62,118.8,181.6,14.08,0.1531,-0.6665,0.2144,0.0
60963,609.63,152.2,169.0,52.32,0.1588,-0.6649,0.2196,0.0
60964,609.64,112.0,134.2,73.82,0.1642,-0.6637,0.2247,0.0
60965,609.65,122.4,100.1,71.73,0.1685,-0.6631,0.23,0.0
60966,609.66,93.43,96.72,81.05,0.1716,-0.6632,0.2357,0.0
60967,609.67,107.1,112.2,82.57,0.1742,-0.6634,0.2415,0.0
60968,609.68,138.1,119.2,100.1,0.1762,-0.6636,0.2473,0.0
60969,609.69,129.3,135.3,78.2,0.1775,-0.6634,0.2533,0.0
60970,609.7,103.5,116.2,87.9,0.1782,-0.6631,0.2595,0.0
60971,609.71,-7.249,71.37,81.05,0.1782,-0.6624,0.2661,0.0
60972,609.72,-135.3,36.13,68.88,0.1776,-0.6618,0.2727,0.0
60973,609.73,-245.6,25.81,19.03,0.1774,-0.6615,0.2785,0.0
60974,609.74,-310.9,97.62,-54.23,0.1775,-0.6613,0.284,0.0
60975,609.75,-348.3,149.5,-110.4,0.1779,-0.6612,0.289,0.0
60976,609.76,-319.7,189.9,-121.6,0.1787,-0.6609,0.2937,0.0
60977,609.77,-228.3,237.9,-54.61,0.18,-0.661,0.2979,0.0
60978,609.78,-59.6,258.8,-34.63,0.1823,-0.661,0.3015,0.0
60979,609.79,139.7,212.3,1.903,0.1854,-0.6611,0.3046,0.0
60980,609.8,348.3,157.8,3.425,0.1889,-0.6612,0.3071,0.0
60981,609.81,396.7,132.4,-29.3,0.1927,-0.6611,0.3093,0.0
60982,609.82,360.8,123.0,-38.05,0.1965,-0.6602,0.3115,0.0
60983,609.83,352.4,124.1,-8.752,0.2002,-0.659,0.3141,0.0
60984,609.84,340.3,88.42,8.372,0.2041,-0.6577,0.3168,0.0
60985,609.85,246.1,33.21,-31.2,0.2081,-0.6562,0.3198,0.0
60986,609.86,169.5,11.67,-24.92,0.2122,-0.6542,0.3234,0.0
60987,609.87,127.3,4.937,-36.15,0.2164,-0.6518,0.3277,0.0
60988,609.88,93.83,18.63,-44.52,0.2203,-0.6494,0.332,0.0
60989,609.89,31.81,74.28,-48.33,0.2237,-0.6468,0.3364,0.0
60990,609.9,-32.62,123.0,-50.8,0.2266,-0.6444,0.3408,0.0
60991,609.91,-96.25,155.3,-77.63,0.2293,-0.6422,0.3448,0.0
60992,609.92,-107.5,191.0,-58.6,0.232,-0.6402,0.3484,0.0
60993,609.93,-96.65,233.8,-87.33,0.235,-0.6381,0.3514,0.0
60994,609.94,-45.1,261.2,-36.15,0.2384,-0.636,0.3538,0.0
60995,609.95,-8.859,278.7,-52.32,0.2422,-0.6339,0.3557,0.0
60996,609.96,48.32,288.2,-42.43,0.2464,-0.6316,0.3571,0.0
60997,609.97,80.14,286.6,-67.92,0.2507,-0.6291,0.3583,0.0
60998,609.98,140.5,300.3,-84.48,0.2549,-0.6266,0.3595,0.0
60999,609.99,146.2,194.3,-111.3,0.2587,-0.6239,0.3605,0.0
61000,610.0,147.0,166.1,-130.3,0.2619,-0.6211,0.3615,0.0
61001,610.01,107.1,142.5,-116.6,0.2642,-0.618,0.3629,0.0
61002,610.02,53.56,102.6,-132.2,0.2659,-0.6148,0.3646,0.0
61003,610.03,13.29,70.69,-146.9,0.2669,-0.6118,0.3667,0.0
61004,610.04,-31.81,53.64,-147.5,0.2678,-0.6091,0.3692,0.0
61005,610.05,-72.89,57.23,-161.5,0.2687,-0.6066,0.372,0.0
61006,610.06,-101.9,85.5,-149.9,0.2698,-0.6043,0.3751,0.0
61007,610.07,-116.8,134.9,-165.5,0.2711,-0.6023,0.3783,0.0
61008,610.08,-137.3,176.8,-163.1,0.2727,-0.6005,0.3814,0.0
61009,610.09,-169.5,224.6,-190.8,0.2742,-0.5988,0.3846,0.0
61010,610.1,-191.3,242.6,-202.6,0.2755,-0.5973,0.3876,0.0
61011,610.11,-237.6,230.9,-169.0,0.2764,-0.5962,0.3905,0.0
61012,610.12,-261.8,194.8,-148.0,0.2771,-0.5954,0.3932,0.0
61013,610.13,-223.1,163.2,-122.5,0.2774,-0.5951,0.3957,0.0
61014,610.14,-183.6,103.9,-131.3,0.2776,-0.5951,0.3979,0.0
61015,610.15,-114.4,44.88,-127.5,0.2777,-0.5953,0.4,0.0
61016,610.16,-34.23,26.26,-102.0,0.2775,-0.5952,0.4021,0.0
61017,610.17,45.91,19.97,-65.83,0.2775,-0.5949,0.4042,0.0
61018,610.18,146.6,27.38,-42.43,0.2775,-0.5946,0.4061,0.0
61019,610.19,196.9,25.36,-28.73,0.2777,-0.5943,0.4077,0.0
61020,610.2,172.0,33.21,24.92,0.2783,-0.594,0.409,0.0
61021,610.21,105.5,87.97,64.88,0.2799,-0.5936,0.4104,0.0
61022,610.22,39.46,99.64,72.3,0.2824,-0.5931,0.4117,0.0
61023,610.23,38.26,68.9,81.62,0.2857,-0.5927,0.4129,0.0
61024,610.24,-4.832,4.488,83.53,0.2899,-0.5918,0.4139,0.0
61025,610.25,16.91,-80.57,121.0,0.2949,-0.5904,0.4151,0.0
61026,610.26,68.06,-78.55,141.2,0.3001,-0.589,0.4169,0.0
61027,610.27,-0.8054,-37.7,151.5,0.3057,-0.5873,0.4187,0.0
61028,610.28,-51.95,-4.937,177.3,0.3118,-0.5858,0.4195,0.0
61029,610.29,-101.1,-14.59,158.1,0.3177,-0.5846,0.4198,0.0
61030,610.3,-107.5,-5.835,103.5,0.3231,-0.5835,0.4198,0.0
61031,610.31,-68.86,1.571,74.77,0.3284,-0.5826,0.4196,0.0
61032,610.32,-55.57,-11.22,41.1,0.3336,-0.5815,0.419,0.0
61033,610.33,-34.23,-41.97,41.1,0.3387,-0.5799,0.4187,0.0
61034,610.34,-35.04,-126.6,25.31,0.3441,-0.5779,0.4187,0.0
61035,610.35,26.98,-154.8,33.3,0.3499,-0.5756,0.419,0.0
61036,610.36,177.2,-179.3,91.33,0.3566,-0.5735,0.4196,0.0
61037,610.37,309.7,-164.0,52.32,0.3636,-0.5722,0.4205,0.0
61038,610.38,339.9,-108.4,14.65,0.3702,-0.5711,0.4223,0.0
61039,610.39,329.4,-58.12,15.22,0.3763,-0.5697,0.425,0.0
61040,610.4,294.4,-13.69,16.55,0.3812,-0.5681,0.4287,0.0
61041,610.41,190.1,-19.52,27.78,0.3848,-0.5661,0.4332,0.0
61042,610.42,130.5,-8.752,95.13,0.3868,-0.5641,0.438,0.0
61043,610.43,80.94,39.5,121.0,0.3881,-0.5625,0.4426,0.0
61044,610.44,35.84,32.77,96.27,0.389,-0.5612,0.4468,0.0
61045,610.45,-35.84,21.99,61.07,0.3899,-0.5602,0.4505,0.0
61046,610.46,-83.36,-2.469,3.996,0.3909,-0.5591,0.4538,0.0
61047,610.47,-128.5,-15.04,-57.08,0.3921,-0.5575,0.4572,0.0
61048,610.48,-157.9,-61.94,-71.73,0.3938,-0.5556,0.4604,0.0
61049,610.49,-195.7,-158.2,-88.47,0.3962,-0.5534,0.4635,0.0
61050,610.5,-145.4,-128.4,-87.33,0.3991,-0.5514,0.4663,0.0
61051,610.51,-132.5,-91.34,-86.95,0.4026,-0.5492,0.4693,0.0
61052,610.52,-57.99,-54.31,-78.58,0.4066,-0.5473,0.4721,0.0
61053,610.53,35.04,9.201,-74.77,0.4104,-0.5454,0.4751,0.0
61054,610.54,36.65,39.05,-86.0,0.4138,-0.5433,0.4783,0.0
61055,610.55,57.18,82.14,-82.0,0.4165,-0.5412,0.4818,0.0
61056,610.56,57.99,97.62,-59.55,0.4185,-0.5394,0.4856,0.0
61057,610.57,24.97,150.4,-90.38,0.4203,-0.5374,0.4894,0.0
61058,610.58,15.71,103.5,-99.7,0.4218,-0.5351,0.4933,0.0
61059,610.59,-48.32,128.4,-105.0,0.423,-0.5329,0.4972,0.0
61060,610.6,-74.1,98.74,-113.2,0.4242,-0.5302,0.501,0.0
61061,610.61,-93.43,94.26,-131.9,0.4255,-0.5276,0.5043,0.0
61062,610.62,31.81,76.75,-61.46,0.427,-0.5254,0.5069,0.0
61063,610.63,-27.38,125.4,-166.5,0.429,-0.5235,0.5089,0.0
61064,610.64,-105.1,175.3,-188.0,0.431,-0.5211,0.5106,0.0
61065,610.65,-138.5,169.0,-169.9,0.4329,-0.5189,0.5122,0.0
61066,610.66,-164.7,99.19,-178.3,0.4346,-0.517,0.5134,0.0
61067,610.67,-203.8,-3.366,-165.0,0.436,-0.5156,0.5143,0.0
61068,610.68,-246.5,-67.33,-154.9,0.4375,-0.5145,0.5151,0.0
61069,610.69,-255.7,-68.9,-143.6,0.4396,-0.5133,0.5157,0.0
61070,610.7,-234.4,-15.71,-129.4,0.4422,-0.5121,0.5162,0.0
61071,610.71,-182.0,45.33,-116.3,0.4448,-0.5109,0.5166,0.0
61072,610.72,-91.82,99.64,-100.6,0.4471,-0.5099,0.517,0.0
61073,610.73,12.08,123.0,-91.71,0.4489,-0.5091,0.5174,0.0
61074,610.74,86.98,116.2,-66.97,0.4499,-0.5086,0.518,0.0
61075,610.75,112.4,51.84,-37.1,0.4503,-0.5083,0.5188,0.0
61076,610.76,91.01,5.835,-11.8,0.4505,-0.508,0.5195,0.0
61077,610.77,64.43,-31.64,43.95,0.4509,-0.5076,0.5201,0.0
61078,610.78,54.36,-26.26,39.96,0.452,-0.5074,0.5204,0.0
61079,610.79,115.6,59.02,-10.65,0.4539,-0.5073,0.5202,0.0
61080,610.8,254.9,144.1,-61.46,0.4563,-0.5076,0.5198,0.0
61081,610.81,411.6,187.4,-95.13,0.4583,-0.508,0.5197,0.0
61082,610.82,496.9,171.0,-77.06,0.4591,-0.5086,0.5202,0.0
61083,610.83,459.5,121.2,-28.35,0.4587,-0.5094,0.5213,0.0
61084,610.84,296.0,22.89,24.35,0.4576,-0.5107,0.5225,0.0
61085,610.85,129.3,-54.31,61.07,0.4564,-0.5121,0.5235,0.0
61086,610.86,2.014,-115.1,45.85,0.456,-0.5136,0.5238,0.0
61087,610.87,-73.29,-140.0,8.372,0.4563,-0.5145,0.524,0.0
61088,610.88,-121.6,-159.1,14.65,0.4574,-0.5143,0.5244,0.0
61089,610.89,-158.3,-155.3,23.4,0.4587,-0.5127,0.5259,0.0
61090,610.9,-190.5,-139.6,113.2,0.4598,-0.5099,0.5283,0.0
61091,610.91,-186.5,-102.6,207.6,0.4604,-0.507,0.5318,0.0
61092,610.92,-186.9,-54.76,300.2,0.4601,-0.5055,0.5359,0.0
61093,610.93,-169.5,66.88,294.5,0.4594,-0.505,0.5399,0.0
61094,610.94,-123.6,191.4,261.8,0.4582,-0.5052,0.5439,0.0
61095,610.95,-84.57,352.6,212.9,0.4558,-0.5064,0.5479,0.0
61096,610.96,-22.95,474.2,137.2,0.4525,-0.5083,0.552,0.0
61097,610.97,81.35,551.2,116.6,0.4482,-0.5107,0.556,0.0
61098,610.98,128.9,530.3,100.1,0.4437,-0.5132,0.5594,0.0
61099,610.99,158.3,377.9,73.25,0.44,-0.5157,0.5614,0.0
61100,611.0,180.0,177.3,32.73,0.4381,-0.5181,0.5612,0.0
61101,611.01,123.2,13.24,30.25,0.4382,-0.5203,0.5593,0.0
61102,611.02,5.235,-24.46,-29.87,0.4398,-0.5218,0.5561,0.0
61103,611.03,-34.23,7.406,-47.95,0.4421,-0.5223,0.5529,0.0
61104,611.04,20.14,34.11,-2.473,0.4452,-0.5218,0.55,0.0
61105,611.05,87.39,1.571,16.55,0.4485,-0.5205,0.5477,0.0
61106,611.06,125.6,-26.26,97.22,0.4518,-0.5185,0.5462,0.0
61107,611.07,144.6,-59.02,149.4,0.455,-0.5164,0.5453,0.0
61108,611.08,155.4,-9.874,169.0,0.458,-0.5148,0.5444,0.0
61109,611.09,114.8,40.62,59.55,0.4605,-0.5136,0.5436,0.0
61110,611.1,101.9,51.84,26.83,0.462,-0.5128,0.5434,0.0
61111,611.11,52.35,101.0,-58.03,0.4622,-0.5112,0.5441,0.0
61112,611.12,-78.93,166.5,-71.35,0.4613,-0.5093,0.5455,0.0
61113,611.13,-164.7,180.7,-27.4,0.4602,-0.5079,0.5466,0.0
61114,611.14,-172.8,179.3,-20.93,0.4601,-0.5074,0.5465,0.0
61115,611.15,-75.31,157.8,-6.279,0.4612,-0.5075,0.5454,0.0
61116,611.16,57.59,119.2,-38.62,0.4629,-0.5073,0.544,0.0
61117,611.17,146.2,117.1,-71.35,0.4648,-0.5062,0.5428,0.0
61118,611.18,149.0,110.9,-86.95,0.466,-0.5042,0.5422,0.0
61119,611.19,100.7,134.2,-107.5,0.4665,-0.5015,0.5422,0.0
61120,611.2,29.8,125.4,-85.43,0.4662,-0.4987,0.5425,0.0
61121,611.21,-20.94,100.5,-97.22,0.4654,-0.4962,0.543,0.0
61122,611.22,-57.99,39.5,-97.61,0.4643,-0.4942,0.5436,0.0
61123,611.23,-80.14,3.815,-120.1,0.4629,-0.4925,0.5444,0.0
61124,611.24,-80.94,0.4488,-123.1,0.4613,-0.491,0.5456,0.0
61125,611.25,-57.99,4.488,-129.0,0.4596,-0.4897,0.5472,0.0
61126,611.26,-12.08,-15.71,-117.2,0.458,-0.4889,0.5487,0.0
61127,611.27,-30.61,-2.917,-161.5,0.4565,-0.4884,0.5505,0.0
61128,611.28,-71.28,18.63,-159.6,0.4553,-0.488,0.5524,0.0
61129,611.29,-92.22,42.42,-158.7,0.4546,-0.4877,0.5542,0.0
61130,611.3,-140.1,63.06,-164.0,0.4543,-0.4873,0.556,0.0
61131,611.31,-153.4,98.07,-160.2,0.4543,-0.487,0.5575,0.0
61132,611.32,-161.5,117.6,-122.5,0.4546,-0.4868,0.5587,0.0
61133,611.33,-154.2,124.6,-103.5,0.455,-0.4865,0.5597,0.0
61134,611.34,-125.6,111.8,-99.7,0.4556,-0.486,0.5604,0.0
61135,611.35,-106.3,124.6,-130.9,0.4564,-0.4853,0.5611,0.0
61136,611.36,-89.0,134.9,-150.9,0.4574,-0.4843,0.562,0.0
61137,611.37,-16.91,149.0,-188.0,0.4586,-0.4833,0.5629,0.0
61138,611.38,6.846,151.9,-199.8,0.4595,-0.4826,0.5638,0.0
61139,611.39,-6.041,144.5,-209.5,0.4599,-0.4824,0.5647,0.0
61140,611.4,-74.1,141.6,-191.4,0.4596,-0.4829,0.5657,0.0
61141,611.41,-155.8,108.4,-136.8,0.4589,-0.484,0.5665,0.0
61142,611.42,-181.6,41.07,-65.83,0.4586,-0.4859,0.5667,0.0
61143,611.43,-149.8,-52.74,-39.57,0.4591,-0.4881,0.5665,0.0
61144,611.44,-66.04,-172.8,-45.85,0.4607,-0.4906,0.5656,0.0
61145,611.45,52.35,-297.8,-88.85,0.4632,-0.4927,0.5645,0.0
61146,611.46,187.7,-389.6,-71.73,0.4664,-0.4934,0.5636,0.0
61147,611.47,291.2,-403.3,-16.17,0.4703,-0.4923,0.5635,0.0
61148,611.48,372.1,-301.2,75.73,0.4746,-0.4894,0.5644,0.0
61149,611.49,337.1,-156.2,142.5,0.4796,-0.4848,0.5659,0.0
61150,611.5,236.8,25.81,207.6,0.485,-0.4792,0.5674,0.0
61151,611.51,120.0,197.3,247.5,0.4901,-0.4738,0.5688,0.0
61152,611.52,-23.36,330.1,268.1,0.4946,-0.4692,0.5698,0.0
61153,611.53,-140.1,397.4,270.0,0.4983,-0.4658,0.5703,0.0
61154,611.54,-220.3,412.0,253.8,0.501,-0.4639,0.5701,0.0
61155,611.55,-299.6,414.9,266.6,0.5028,-0.4632,0.5694,0.0
61156,611.56,-302.8,375.9,248.1,0.5047,-0.4632,0.5678,0.0
61157,611.57,-283.5,288.2,215.4,0.5065,-0.4635,0.5657,0.0
61158,611.58,-221.1,147.4,209.5,0.5088,-0.4634,0.5629,0.0
61159,611.59,-110.7,-7.855,180.2,0.5115,-0.4627,0.5597,0.0
61160,611.6,-60.0,-157.8,113.8,0.5152,-0.4609,0.5559,0.0
61161,611.61,145.0,-299.4,113.8,0.5199,-0.4585,0.5515,0.0
61162,611.62,376.1,-407.3,104.1,0.5254,-0.4561,0.5467,0.0
61163,611.63,597.6,-449.3,68.88,0.531,-0.4542,0.5421,0.0
61164,611.64,597.6,-352.1,-29.87,0.5364,-0.453,0.5384,0.0
61165,611.65,401.5,-217.2,-106.0,0.541,-0.4518,0.5365,0.0
61166,611.66,203.8,-103.5,-71.35,0.5438,-0.4508,0.5365,0.0
61167,611.67,97.86,-46.45,20.93,0.5451,-0.4507,0.5375,0.0
61168,611.68,51.14,6.284,34.25,0.5453,-0.4516,0.5389,0.0
61169,611.69,23.76,31.19,47.38,0.545,-0.4533,0.5403,0.0
61170,611.7,12.08,47.35,37.67,0.544,-0.4554,0.5419,0.0
61171,611.71,-16.91,26.26,46.42,0.5425,-0.4572,0.5436,0.0
61172,611.72,-45.51,2.02,40.53,0.5407,-0.4587,0.5456,0.0
61173,611.73,-77.72,-31.64,0.5708,0.5389,-0.4595,0.5479,0.0
61174,611.74,-114.8,-82.14,-16.55,0.5374,-0.4593,0.5504,0.0
61175,611.75,-146.2,-116.2,-51.18,0.5365,-0.4585,0.5529,0.0
61176,611.76,-127.3,-130.4,-62.98,0.5364,-0.4574,0.5549,0.0
61177,611.77,-74.9,-148.3,-52.7,0.5373,-0.4563,0.5562,0.0
61178,611.78,18.12,-77.2,-66.4,0.5387,-0.455,0.5573,0.0
61179,611.79,87.39,-33.66,-62.41,0.5402,-0.4537,0.5584,0.0
61180,611.8,115.6,-13.24,-49.85,0.5412,-0.4526,0.5596,0.0
61181,611.81,108.3,47.8,-75.15,0.5414,-0.4516,0.5612,0.0
61182,611.82,50.34,54.76,-76.68,0.541,-0.4509,0.5629,0.0
61183,611.83,-10.07,44.88,-105.0,0.5403,-0.4501,0.5647,0.0
61184,611.84,-46.31,42.86,-130.0,0.5396,-0.4491,0.5667,0.0
61185,611.85,-69.26,39.05,-161.5,0.5388,-0.4477,0.5688,0.0
61186,611.86,-80.54,47.8,-176.8,0.5381,-0.4456,0.571,0.0
61187,611.87,-100.3,54.76,-163.6,0.5376,-0.443,0.5731,0.0
61188,611.88,-137.3,60.59,-168.0,0.537,-0.4399,0.5752,0.0
61189,611.89,-157.9,61.94,-145.0,0.5366,-0.4367,0.5769,0.0
61190,611.9,-180.8,55.66,-145.0,0.5365,-0.4336,0.5782,0.0
61191,611.91,-192.1,41.07,-142.5,0.5367,-0.4309,0.5788,0.0
61192,611.92,-191.3,14.59,-150.3,0.5373,-0.4288,0.5787,0.0
61193,611.93,-184.0,-12.12,-152.4,0.5381,-0.4272,0.5782,0.0
61194,611.94,-186.5,-45.33,-119.1,0.539,-0.4259,0.5774,0.0
61195,611.95,-182.4,-49.37,-92.28,0.5401,-0.4243,0.5768,0.0
61196,611.96,-144.6,-12.79,-48.33,0.5414,-0.4227,0.5764,0.0
61197,611.97,-64.43,37.03,-13.13,0.5423,-0.4214,0.5761,0.0
61198,611.98,-3.222,-18.63,-42.05,0.5422,-0.4209,0.576,0.0
61199,611.99,43.49,-82.59,-81.62,0.5411,-0.4212,0.5763,0.0
